time_stamp, elapsed_time, camera_id, face_count, avg_FEQ, person1, person2, person3, person4, person5, person6, person7, person8, person9
2018-06-14-09:54:42.341, 88.375376, 4, 2, 0.01700253738090396, 0.019832709804177284, 0.014172364957630634
2018-06-14-09:54:42.452, 88.485784, 4, 1, 0.03004336915910244, 0.03004336915910244
2018-06-14-09:54:42.560, 88.594051, 4, 1, 0.021948255598545074, 0.021948255598545074
2018-06-14-09:54:42.659, 88.693294, 4, 1, 0.04594820737838745, 0.04594820737838745
2018-06-14-09:54:42.790, 88.824221, 4, 1, 0.026607107371091843, 0.026607107371091843
2018-06-14-09:54:42.886, 88.920651, 4, 1, 0.023330768570303917, 0.023330768570303917
2018-06-14-09:54:43.025, 89.059634, 4, 1, 0.016277460381388664, 0.016277460381388664
2018-06-14-09:54:43.130, 89.163943, 4, 2, 0.022040757816284895, 0.011244560591876507, 0.03283695504069328
2018-06-14-09:54:43.259, 89.293251, 4, 1, 0.01808999478816986, 0.01808999478816986
2018-06-14-09:54:43.390, 89.423848, 4, 2, 0.0400927122682333, 0.03302355483174324, 0.04716186970472336
2018-06-14-09:54:43.490, 89.524391, 4, 2, 0.024264652281999588, 0.028544152155518532, 0.019985152408480644
2018-06-14-09:54:43.620, 89.65398, 4, 2, 0.03639659192413092, 0.04603390023112297, 0.026759283617138863
2018-06-14-09:54:43.750, 89.783823, 4, 1, 0.02029348537325859, 0.02029348537325859
2018-06-14-09:54:43.850, 89.883791, 4, 2, 0.023173706606030464, 0.01584536023437977, 0.03050205297768116
2018-06-14-09:54:43.981, 90.01564, 4, 2, 0.018308935221284628, 0.02437659539282322, 0.012241275049746037
2018-06-14-09:54:44.122, 90.156002, 4, 2, 0.014618337154388428, 0.014337031170725822, 0.014899643138051033
2018-06-14-09:54:44.230, 90.264153, 4, 2, 0.016809459775686264, 0.018194368109107018, 0.01542455144226551
2018-06-14-09:54:44.359, 90.39361, 4, 2, 0.02012816723436117, 0.016657039523124695, 0.02359929494559765
2018-06-14-09:54:44.490, 90.523806, 4, 2, 0.017720208503305912, 0.02169809676706791, 0.013742320239543915
2018-06-14-09:54:44.620, 90.654357, 4, 2, 0.028891263995319605, 0.05252167582511902, 0.005260852165520191
2018-06-14-09:54:44.750, 90.783732, 4, 2, 0.012013287749141455, 0.004792316816747189, 0.01923425868153572
2018-06-14-09:54:44.880, 90.914512, 4, 2, 0.013232485856860876, 0.004348381422460079, 0.022116590291261673
2018-06-14-09:54:45.012, 91.045767, 4, 2, 0.017069202847778797, 0.009055264294147491, 0.025083141401410103
2018-06-14-09:54:45.120, 91.154144, 4, 2, 0.028191554360091686, 0.04526809602975845, 0.011115012690424919
2018-06-14-09:54:45.250, 91.283768, 4, 2, 0.03402761369943619, 0.04885777831077576, 0.01919744908809662
2018-06-14-09:54:45.380, 91.414112, 4, 2, 0.09659582562744617, 0.05738753452897072, 0.13580411672592163
2018-06-14-09:54:45.509, 91.543396, 4, 2, 0.14045631885528564, 0.03365296125411987, 0.24725967645645142
2018-06-14-09:54:45.609, 91.643014, 4, 1, 0.03775027394294739, 0.03775027394294739
2018-06-14-09:54:45.740, 91.77407, 4, 1, 0.05136751011013985, 0.05136751011013985
2018-06-14-09:54:45.838, 91.871979, 4, 1, 0.008779109455645084, 0.008779109455645084
2018-06-14-09:54:45.967, 92.001602, 4, 1, 0.01590639166533947, 0.01590639166533947
2018-06-14-09:54:46.070, 92.103924, 4, 1, 0.019794778898358345, 0.019794778898358345
2018-06-14-09:54:46.199, 92.232705, 4, 1, 0.03547750040888786, 0.03547750040888786
2018-06-14-09:54:46.300, 92.334493, 4, 1, 0.02433019131422043, 0.02433019131422043
2018-06-14-09:54:46.429, 92.463517, 4, 1, 0.005469274241477251, 0.005469274241477251
2018-06-14-09:54:46.529, 92.56335, 4, 1, 0.011244560591876507, 0.011244560591876507
2018-06-14-09:54:46.629, 92.663106, 4, 1, 0.008985428139567375, 0.008985428139567375
2018-06-14-09:54:46.761, 92.795099, 4, 1, 0.007907291874289513, 0.007907291874289513
2018-06-14-09:54:46.870, 92.904248, 4, 1, 0.0070390463806688786, 0.0070390463806688786
2018-06-14-09:54:47.001, 93.035352, 4, 1, 0.02527489885687828, 0.02527489885687828
2018-06-14-09:54:47.101, 93.134952, 4, 1, 0.020606474950909615, 0.020606474950909615
2018-06-14-09:54:47.198, 93.23177, 4, 1, 0.010448625311255455, 0.010448625311255455
2018-06-14-09:54:47.327, 93.361664, 4, 1, 0.01400956604629755, 0.01400956604629755
2018-06-14-09:54:47.429, 93.463721, 4, 1, 0.01851104386150837, 0.01851104386150837
2018-06-14-09:54:47.535, 93.568864, 4, 1, 0.022846197709441185, 0.022846197709441185
2018-06-14-09:54:47.639, 93.673201, 4, 1, 0.04031343758106232, 0.04031343758106232
2018-06-14-09:54:47.769, 93.803556, 4, 1, 0.014615669846534729, 0.014615669846534729
2018-06-14-09:54:47.866, 93.900091, 4, 1, 0.04655127972364426, 0.04655127972364426
2018-06-14-09:54:47.969, 94.002695, 4, 1, 0.01621503196656704, 0.01621503196656704
2018-06-14-09:54:48.099, 94.133426, 4, 1, 0.017576882615685463, 0.017576882615685463
2018-06-14-09:54:48.211, 94.24534, 4, 1, 0.023021256551146507, 0.023021256551146507
2018-06-14-09:54:48.307, 94.341691, 4, 1, 0.016277460381388664, 0.016277460381388664
2018-06-14-09:54:48.441, 94.475187, 4, 1, 0.07146149128675461, 0.07146149128675461
2018-06-14-09:54:48.539, 94.572959, 4, 1, 0.022889841347932816, 0.022889841347932816
2018-06-14-09:54:48.637, 94.671358, 4, 1, 0.020924191921949387, 0.020924191921949387
2018-06-14-09:54:48.769, 94.80343, 4, 1, 0.02029348537325859, 0.02029348537325859
2018-06-14-09:54:48.871, 94.90564, 4, 1, 0.020685460418462753, 0.020685460418462753
2018-06-14-09:54:49.479, 95.512642, 4, 1, 0.031084952875971794, 0.031084952875971794
2018-06-14-09:54:49.580, 95.613873, 4, 1, 0.05480259656906128, 0.05480259656906128
2018-06-14-09:54:49.710, 95.744059, 4, 1, 0.01590639166533947, 0.01590639166533947
2018-06-14-09:54:49.809, 95.843291, 4, 1, 0.03271312639117241, 0.03271312639117241
2018-06-14-09:54:49.939, 95.973105, 4, 1, 0.03061777912080288, 0.03061777912080288
2018-06-14-09:54:50.039, 96.073575, 4, 1, 0.3342633843421936, 0.3342633843421936
2018-06-14-09:54:50.139, 96.17304, 4, 1, 0.019794778898358345, 0.019794778898358345
2018-06-14-09:54:50.269, 96.303194, 4, 1, 0.09367800503969193, 0.09367800503969193
2018-06-14-09:54:50.369, 96.403233, 4, 1, 0.031321119517087936, 0.031321119517087936
2018-06-14-09:54:50.499, 96.532909, 4, 2, 0.04434076510369778, 0.055720288306474686, 0.03296124190092087
2018-06-14-09:54:50.627, 96.661331, 4, 2, 0.07165331020951271, 0.11162799596786499, 0.03167862445116043
2018-06-14-09:54:50.759, 96.793763, 4, 1, 0.2496301233768463, 0.2496301233768463
2018-06-14-09:54:50.859, 96.893544, 4, 2, 0.026778502389788628, 0.034100428223609924, 0.01945657655596733
2018-06-14-09:54:50.990, 97.023768, 4, 2, 0.06954480800777674, 0.1233656257390976, 0.01572399027645588
2018-06-14-09:54:51.120, 97.154429, 4, 2, 0.10650904476642609, 0.19314737617969513, 0.019870713353157043
2018-06-14-09:54:51.250, 97.283951, 4, 2, 0.03795507550239563, 0.03941638767719269, 0.03649376332759857
2018-06-14-09:54:51.380, 97.413975, 4, 2, 0.021858796011656523, 0.028114058077335358, 0.015603533945977688
2018-06-14-09:54:51.510, 97.543929, 4, 2, 0.03953643934801221, 0.06644792854785919, 0.012624950148165226
2018-06-14-09:54:51.639, 97.673298, 4, 2, 0.05122519098222256, 0.08678673207759857, 0.015663649886846542
2018-06-14-09:54:51.769, 97.803314, 4, 2, 0.04662767052650452, 0.05005130544304848, 0.043204035609960556
2018-06-14-09:54:51.899, 97.9336, 4, 2, 0.044966292567551136, 0.06669066101312637, 0.0232419241219759
2018-06-14-09:54:52.035, 98.069003, 4, 2, 0.05855077877640724, 0.0838903859257698, 0.03321117162704468
2018-06-14-09:54:52.140, 98.173826, 4, 2, 0.04978117719292641, 0.0650087296962738, 0.03455362468957901
2018-06-14-09:54:52.269, 98.303664, 4, 2, 0.08094274997711182, 0.08977328985929489, 0.07211221009492874
2018-06-14-09:54:52.399, 98.433256, 4, 2, 0.04653619835153222, 0.08225394785404205, 0.010818448849022388
2018-06-14-09:54:52.529, 98.563171, 4, 2, 0.14030593633651733, 0.0762699693441391, 0.20434190332889557
2018-06-14-09:54:52.660, 98.693798, 4, 2, 0.0753773283213377, 0.05921025201678276, 0.09154440462589264
2018-06-14-09:54:52.789, 98.82369, 4, 2, 0.07063044980168343, 0.0643000602722168, 0.07696083933115005
2018-06-14-09:54:52.920, 98.953807, 4, 2, 0.06367369182407856, 0.09451042860746384, 0.03283695504069328
2018-06-14-09:54:53.031, 99.065619, 4, 2, 0.04721615556627512, 0.0650087296962738, 0.029423581436276436
2018-06-14-09:54:53.141, 99.17492, 4, 2, 0.050117095932364464, 0.06489011645317078, 0.03534407541155815
2018-06-14-09:54:53.271, 99.305257, 4, 2, 0.10611446760594845, 0.053403329104185104, 0.1588256061077118
2018-06-14-09:54:53.399, 99.433685, 4, 2, 0.3893175795674324, 0.10856641829013824, 0.6700687408447266
2018-06-14-09:54:53.498, 99.531768, 4, 2, 0.4011355023831129, 0.03861093148589134, 0.7636600732803345
2018-06-14-09:54:53.628, 99.661825, 4, 2, 0.4064612649381161, 0.08494710177183151, 0.7279754281044006
2018-06-14-09:54:53.759, 99.793738, 4, 2, 0.45500054210424423, 0.0762699693441391, 0.8337311148643494
2018-06-14-09:54:53.858, 99.892094, 4, 1, 0.2109287977218628, 0.2109287977218628
2018-06-14-09:54:53.988, 100.022172, 4, 1, 0.17681370675563812, 0.17681370675563812
2018-06-14-09:54:54.090, 100.124189, 4, 2, 0.46884478628635406, 0.18476751446723938, 0.7529220581054688
2018-06-14-09:54:54.220, 100.253801, 4, 2, 0.5769448578357697, 0.3141557574272156, 0.8397339582443237
2018-06-14-09:54:54.351, 100.384779, 4, 2, 0.5200266391038895, 0.4236368238925934, 0.6164164543151855
2018-06-14-09:54:54.451, 100.485293, 4, 1, 0.1718936562538147, 0.1718936562538147
2018-06-14-09:54:54.579, 100.613262, 4, 1, 0.18010665476322174, 0.18010665476322174
2018-06-14-09:54:54.682, 100.716688, 4, 2, 0.0796380890533328, 0.14499424397945404, 0.01428193412721157
2018-06-14-09:54:54.820, 100.854111, 4, 2, 0.1247749631293118, 0.24490436911582947, 0.004645557142794132
2018-06-14-09:54:54.919, 100.953575, 4, 1, 0.10158944129943848, 0.10158944129943848
2018-06-14-09:54:55.050, 101.08469, 4, 1, 0.11940813809633255, 0.11940813809633255
2018-06-14-09:54:55.151, 101.18549, 4, 2, 0.08182815369218588, 0.13730095326900482, 0.026355354115366936
2018-06-14-09:54:55.279, 101.313364, 4, 2, 0.21488099545240402, 0.39729517698287964, 0.032466813921928406
2018-06-14-09:54:55.409, 101.443492, 4, 2, 0.36603642255067825, 0.5519661903381348, 0.18010665476322174
2018-06-14-09:54:55.539, 101.573516, 4, 1, 0.07978201657533646, 0.07978201657533646
2018-06-14-09:54:55.636, 101.670199, 4, 1, 0.8765287399291992, 0.8765287399291992
2018-06-14-09:54:55.739, 101.773099, 4, 1, 0.9504109621047974, 0.9504109621047974
2018-06-14-09:54:55.869, 101.903495, 4, 1, 0.9254997372627258, 0.9254997372627258
2018-06-14-09:54:55.966, 102.000029, 4, 1, 0.8520759344100952, 0.8520759344100952
2018-06-14-09:54:56.099, 102.132908, 4, 1, 0.9741412401199341, 0.9741412401199341
2018-06-14-09:54:56.199, 102.233268, 4, 1, 0.9081302285194397, 0.9081302285194397
2018-06-14-09:54:56.296, 102.329804, 4, 1, 0.8198933005332947, 0.8198933005332947
2018-06-14-09:54:56.535, 102.569307, 4, 1, 0.23952716588974, 0.23952716588974
2018-06-14-09:54:56.639, 102.673085, 4, 2, 0.359269917011261, 0.37387582659721375, 0.3446640074253082
2018-06-14-09:54:56.737, 102.770969, 4, 1, 0.11201596260070801, 0.11201596260070801
2018-06-14-09:54:56.870, 102.90419, 4, 2, 0.30082643032073975, 0.16079244017601013, 0.44086042046546936
2018-06-14-09:54:56.999, 103.032695, 4, 2, 0.23648517578840256, 0.15140382945537567, 0.32156652212142944
2018-06-14-09:54:57.099, 103.132883, 4, 1, 0.08479540795087814, 0.08479540795087814
2018-06-14-09:54:57.229, 103.263339, 4, 1, 0.13892842829227448, 0.13892842829227448
2018-06-14-09:54:57.326, 103.36015, 4, 1, 0.2727987766265869, 0.2727987766265869
2018-06-14-09:54:57.459, 103.492871, 4, 1, 0.27386558055877686, 0.27386558055877686
2018-06-14-09:54:57.567, 103.600817, 4, 1, 0.12635333836078644, 0.12635333836078644
2018-06-14-09:54:57.770, 103.803642, 4, 1, 0.02561391517519951, 0.02561391517519951
2018-06-14-09:54:57.870, 103.904513, 4, 1, 0.020023442804813385, 0.020023442804813385
2018-06-14-09:54:57.967, 103.999847, 4, 1, 0.0398624949157238, 0.0398624949157238
2018-06-14-09:54:58.069, 104.102662, 4, 1, 0.1527891606092453, 0.1527891606092453
2018-06-14-09:54:58.198, 104.231922, 4, 1, 0.028707077726721764, 0.028707077726721764
2018-06-14-09:54:58.300, 104.334363, 4, 1, 0.02489279955625534, 0.02489279955625534
2018-06-14-09:54:58.398, 104.432465, 4, 1, 0.10429473221302032, 0.10429473221302032
2018-06-14-09:54:58.529, 104.563514, 4, 1, 0.1233656257390976, 0.1233656257390976
2018-06-14-09:54:58.659, 104.692982, 4, 1, 0.0979066863656044, 0.0979066863656044
2018-06-14-09:54:58.758, 104.791916, 4, 1, 0.04698663949966431, 0.04698663949966431
2018-06-14-09:54:58.858, 104.891872, 4, 1, 0.034423548728227615, 0.034423548728227615
2018-06-14-09:54:58.989, 105.023261, 4, 1, 0.08151975274085999, 0.08151975274085999
2018-06-14-09:54:59.090, 105.124263, 4, 1, 0.01572399027645588, 0.01572399027645588
2018-06-14-09:54:59.220, 105.254018, 4, 1, 0.08913693577051163, 0.08913693577051163
2018-06-14-09:54:59.318, 105.352251, 4, 1, 0.027585284784436226, 0.027585284784436226
2018-06-14-09:54:59.961, 105.995251, 4, 1, 0.23757591843605042, 0.23757591843605042
2018-06-14-09:55:00.058, 106.092038, 4, 1, 0.8268516659736633, 0.8268516659736633
2018-06-14-09:55:00.189, 106.223678, 4, 2, 0.40299995243549347, 0.07436570525169373, 0.7316341996192932
2018-06-14-09:55:00.319, 106.353641, 4, 2, 0.6201743185520172, 0.9248235821723938, 0.3155250549316406
2018-06-14-09:55:00.418, 106.452389, 4, 2, 0.4983922438696027, 0.9792749285697937, 0.01750955916941166
2018-06-14-09:55:00.549, 106.583005, 4, 2, 0.4955109506845474, 0.9785902500152588, 0.01243165135383606
2018-06-14-09:55:00.680, 106.713836, 4, 2, 0.8030291795730591, 0.6381590366363525, 0.9678993225097656
2018-06-14-09:55:00.810, 106.844219, 4, 2, 0.9350627064704895, 0.9628131985664368, 0.9073122143745422
2018-06-14-09:55:00.939, 106.973612, 4, 2, 0.9279796481132507, 0.9547318816184998, 0.9012274146080017
2018-06-14-09:55:01.078, 107.111849, 4, 2, 0.937449038028717, 0.9287972450256348, 0.9461008310317993
2018-06-14-09:55:01.187, 107.220899, 4, 2, 0.12300666980445385, 0.03622005507349968, 0.20979328453540802
2018-06-14-09:55:01.317, 107.351576, 4, 2, 0.14879106543958187, 0.024007748812437057, 0.2735743820667267
2018-06-14-09:55:01.417, 107.450928, 4, 2, 0.36987458169460297, 0.04410091042518616, 0.6956482529640198
2018-06-14-09:55:01.546, 107.580793, 4, 2, 0.5273309610784054, 0.12220858782529831, 0.9324533343315125
2018-06-14-09:55:01.677, 107.711242, 4, 2, 0.031060002744197845, 0.036700353026390076, 0.025419652462005615
2018-06-14-09:55:01.806, 107.840509, 4, 2, 0.0437001958489418, 0.04922211542725563, 0.038178276270627975
2018-06-14-09:55:01.939, 107.973025, 4, 2, 0.0287690837867558, 0.014172364957630634, 0.043365802615880966
2018-06-14-09:55:02.039, 108.073721, 4, 2, 0.24575859308242798, 0.2879680097103119, 0.20354917645454407
2018-06-14-09:55:02.169, 108.20323, 4, 2, 0.4705748660489917, 0.023109277710318565, 0.9180404543876648
2018-06-14-09:55:02.300, 108.333938, 4, 2, 0.4447996022645384, 0.0075772409327328205, 0.882021963596344
2018-06-14-09:55:02.430, 108.464239, 4, 2, 0.28098471090197563, 0.035611413419246674, 0.5263580083847046
2018-06-14-09:55:02.530, 108.564153, 4, 2, 0.41739967931061983, 0.023870835080742836, 0.8109285235404968
2018-06-14-09:55:02.659, 108.693018, 4, 2, 0.3041671896353364, 0.022759156301617622, 0.5855752229690552
2018-06-14-09:55:02.790, 108.823931, 4, 2, 0.4068548260256648, 0.011463796719908714, 0.8022458553314209
2018-06-14-09:55:02.919, 108.953655, 4, 2, 0.5051786154508591, 0.18476751446723938, 0.8255897164344788
2018-06-14-09:55:03.050, 109.083857, 4, 2, 0.15693199634552002, 0.14854057133197784, 0.1653234213590622
2018-06-14-09:55:03.180, 109.214697, 4, 2, 0.4298541992902756, 0.5116174817085266, 0.34809091687202454
2018-06-14-09:55:03.311, 109.344733, 4, 2, 0.4867977574467659, 0.7692536115646362, 0.20434190332889557
2018-06-14-09:55:03.439, 109.473303, 4, 2, 0.6928982734680176, 0.8624675273895264, 0.5233290195465088
2018-06-14-09:55:03.570, 109.604448, 4, 2, 0.5783116593956947, 0.18053968250751495, 0.9760836362838745
2018-06-14-09:55:03.669, 109.703064, 4, 2, 0.9319544732570648, 0.9310874938964844, 0.9328214526176453
2018-06-14-09:55:03.799, 109.83297, 4, 2, 0.9376648664474487, 0.9314625263214111, 0.9438672065734863
2018-06-14-09:55:03.930, 109.964602, 4, 2, 0.5775099694728851, 0.26189684867858887, 0.8931230902671814
2018-06-14-09:55:04.066, 110.099914, 4, 2, 0.9157910645008087, 0.8887587189674377, 0.9428234100341797
2018-06-14-09:55:04.169, 110.20316, 4, 2, 0.9327744543552399, 0.8881781101226807, 0.9773707985877991
2018-06-14-09:55:04.300, 110.334225, 4, 2, 0.5120823234319687, 0.7309625744819641, 0.29320207238197327
2018-06-14-09:55:04.427, 110.461056, 4, 2, 0.49921219423413277, 0.9107043743133545, 0.08772001415491104
2018-06-14-09:55:04.559, 110.59313, 4, 2, 0.48705682903528214, 0.7435405850410461, 0.23057307302951813
2018-06-14-09:55:04.672, 110.706434, 4, 2, 0.3918198347091675, 0.18997150659561157, 0.5936681628227234
2018-06-14-09:55:04.811, 110.845008, 4, 2, 0.261418079957366, 0.03283695504069328, 0.4899992048740387
2018-06-14-09:55:04.920, 110.954244, 4, 2, 0.4306029127910733, 0.8518295884132385, 0.00937623716890812
2018-06-14-09:55:05.051, 111.085123, 4, 2, 0.11824640794657171, 0.006957608740776777, 0.22953520715236664
2018-06-14-09:55:05.179, 111.213532, 4, 2, 0.4457716606557369, 0.026205413043498993, 0.8653379082679749
2018-06-14-09:55:05.276, 111.310005, 4, 1, 0.18535664677619934, 0.18535664677619934
2018-06-14-09:55:06.281, 112.315301, 4, 1, 0.0511774942278862, 0.0511774942278862
2018-06-14-09:55:06.821, 112.855499, 4, 1, 0.02262919954955578, 0.02262919954955578
2018-06-14-09:55:06.961, 112.995062, 4, 2, 0.02745896577835083, 0.04586266726255417, 0.009055264294147491
2018-06-14-09:55:07.168, 113.202189, 4, 1, 0.6739432215690613, 0.6739432215690613
2018-06-14-09:55:07.270, 113.303895, 4, 1, 0.842345118522644, 0.842345118522644
2018-06-14-09:55:07.400, 113.434662, 4, 2, 0.2087768167257309, 0.04698663949966431, 0.3705669939517975
2018-06-14-09:55:07.498, 113.532481, 4, 1, 0.6447844505310059, 0.6447844505310059
2018-06-14-09:55:07.630, 113.664382, 4, 2, 0.32498520938679576, 0.6404110193252563, 0.00955939944833517
2018-06-14-09:55:07.762, 113.796038, 4, 2, 0.21933066518977284, 0.42984816431999207, 0.008813166059553623
2018-06-14-09:55:07.869, 113.902886, 4, 2, 0.34284277562983334, 0.6786465048789978, 0.0070390463806688786
2018-06-14-09:55:07.999, 114.033371, 4, 1, 0.5922539830207825, 0.5922539830207825
2018-06-14-09:55:08.199, 114.233182, 4, 1, 0.009596454910933971, 0.009596454910933971
2018-06-14-09:55:08.428, 114.462175, 4, 1, 0.015543648041784763, 0.015543648041784763
2018-06-14-09:55:08.559, 114.592685, 4, 1, 0.009485713206231594, 0.009485713206231594
2018-06-14-09:55:08.671, 114.705337, 4, 1, 0.014503580518066883, 0.014503580518066883
2018-06-14-09:55:08.771, 114.804906, 4, 1, 0.007665874436497688, 0.007665874436497688
2018-06-14-09:55:08.900, 114.934441, 4, 1, 0.007176882121711969, 0.007176882121711969
2018-06-14-09:55:09.002, 115.036277, 4, 1, 0.015483987517654896, 0.015483987517654896
2018-06-14-09:55:09.111, 115.145142, 4, 1, 0.019271135330200195, 0.019271135330200195
2018-06-14-09:55:09.237, 115.271304, 4, 1, 0.012100384570658207, 0.012100384570658207
2018-06-14-09:55:09.542, 115.575768, 4, 1, 0.9419752359390259, 0.9419752359390259
2018-06-14-09:55:09.652, 115.686133, 4, 1, 0.9692659974098206, 0.9692659974098206
2018-06-14-09:55:09.757, 115.790977, 4, 1, 0.9728307723999023, 0.9728307723999023
2018-06-14-09:55:09.919, 115.95343, 4, 3, 0.600806339023014, 0.8241790533065796, 0.9670387506484985, 0.011201213113963604
2018-06-14-09:55:10.052, 116.086013, 4, 3, 0.6399256723622481, 0.9420819282531738, 0.9665370583534241, 0.011158030480146408
2018-06-14-09:55:10.190, 116.224131, 4, 3, 0.6543016880750656, 0.9820826649665833, 0.9609516859054565, 0.019870713353157043
2018-06-14-09:55:10.348, 116.382102, 4, 4, 0.503128279466182, 0.9844563603401184, 0.040616780519485474, 0.968678891658783, 0.018761085346341133
2018-06-14-09:55:10.481, 116.515006, 4, 4, 0.5200529713183641, 0.987129271030426, 0.11299101263284683, 0.9660279750823975, 0.014063626527786255
2018-06-14-09:55:10.640, 116.674263, 4, 3, 0.6549684215957919, 0.9864156246185303, 0.9682013392448425, 0.010288300924003124
2018-06-14-09:55:10.772, 116.806472, 4, 3, 0.6576367495581508, 0.9860442876815796, 0.9737446904182434, 0.013121270574629307
2018-06-14-09:55:10.943, 116.976819, 4, 4, 0.6095281937159598, 0.9822877049446106, 0.46368709206581116, 0.013222822919487953, 0.9789151549339294
2018-06-14-09:55:11.080, 117.114672, 4, 4, 0.5374492346309125, 0.985042929649353, 0.198529914021492, 0.009670993313193321, 0.9565531015396118
2018-06-14-09:55:11.240, 117.27447, 4, 3, 0.44136373574535054, 0.983020007610321, 0.30559369921684265, 0.03547750040888786
2018-06-14-09:55:11.370, 117.404665, 4, 3, 0.5423705093562603, 0.9588471055030823, 0.6517982482910156, 0.016466174274683
2018-06-14-09:55:11.530, 117.564111, 4, 4, 0.6837482387199998, 0.9472836256027222, 0.7995988726615906, 0.005620036274194717, 0.9824904203414917
2018-06-14-09:55:11.658, 117.691236, 4, 3, 0.3982989725967248, 0.9576753973960876, 0.21617695689201355, 0.021044563502073288
2018-06-14-09:55:11.831, 117.865709, 4, 4, 0.45307429577223957, 0.8449215292930603, 0.013902057893574238, 0.014337031170725822, 0.9391365647315979
2018-06-14-09:55:11.957, 117.991033, 4, 4, 0.4831375766079873, 0.9345147609710693, 0.014063626527786255, 0.011244560591876507, 0.972727358341217
2018-06-14-09:55:12.121, 118.155408, 4, 4, 0.4743447043001652, 0.9132132530212402, 0.020215967670083046, 0.9524857997894287, 0.011463796719908714
2018-06-14-09:55:12.281, 118.315237, 4, 4, 0.25583362951874733, 0.022759156301617622, 0.015130728483200073, 0.02784845046699047, 0.9575961828231812
2018-06-14-09:55:12.411, 118.445025, 4, 4, 0.2691141648683697, 0.05136751011013985, 0.055720288306474686, 0.008711383678019047, 0.9606574773788452
2018-06-14-09:55:12.571, 118.605593, 4, 4, 0.40756953379604965, 0.565958559513092, 0.07654563337564468, 0.007606672588735819, 0.9801672697067261
2018-06-14-09:55:12.712, 118.745816, 4, 3, 0.6026739170774817, 0.8174287676811218, 0.011597362346947193, 0.9789956212043762
2018-06-14-09:55:12.880, 118.914633, 4, 4, 0.260809424566105, 0.013070784509181976, 0.04594820737838745, 0.007460643537342548, 0.9767580628395081
2018-06-14-09:55:13.040, 119.074305, 4, 4, 0.2612531690392643, 0.011961097829043865, 0.04742587357759476, 0.009090384468436241, 0.9765353202819824
2018-06-14-09:55:13.172, 119.206673, 4, 4, 0.2708718015346676, 0.012673734687268734, 0.06693421304225922, 0.9760836362838745, 0.027795622125267982
2018-06-14-09:55:13.341, 119.375477, 4, 4, 0.25313595589250326, 0.026708465069532394, 0.016277460381388664, 0.9582261443138123, 0.011331753805279732
2018-06-14-09:55:13.481, 119.515127, 4, 4, 0.4955336353741586, 0.3638729155063629, 0.6204491853713989, 0.9754836559295654, 0.022328784689307213
2018-06-14-09:55:13.641, 119.674884, 4, 4, 0.2619903201702982, 0.015306353569030762, 0.046119749546051025, 0.9744347929954529, 0.012100384570658207
2018-06-14-09:55:13.800, 119.8342, 4, 4, 0.2644589801784605, 0.037326883524656296, 0.025516601279377937, 0.9884026646614075, 0.006589771248400211
2018-06-14-09:55:13.972, 120.005847, 4, 4, 0.2726633157581091, 0.06608538329601288, 0.029201291501522064, 0.005774930119514465, 0.989591658115387
2018-06-14-09:55:14.111, 120.145253, 4, 4, 0.44609679898712784, 0.05541279539465904, 0.7767923474311829, 0.006984649691730738, 0.9451974034309387
2018-06-14-09:55:14.270, 120.304025, 4, 4, 0.5067034719977528, 0.06313490122556686, 0.9856076836585999, 0.9654463529586792, 0.012624950148165226
2018-06-14-09:55:14.430, 120.463973, 4, 4, 0.7276502503082156, 0.9840936064720154, 0.9424008131027222, 0.9607312679290771, 0.023375313729047775
2018-06-14-09:55:14.560, 120.594584, 4, 4, 0.4933249927125871, 0.9824231266975403, 0.006718870252370834, 0.9645892977714539, 0.019568676128983498
2018-06-14-09:55:14.730, 120.764502, 4, 4, 0.4798489264212549, 0.0182292889803648, 0.985827624797821, 0.8860265612602234, 0.02931223064661026
2018-06-14-09:55:14.860, 120.893831, 4, 3, 0.3918109070509672, 0.169956237077713, 0.9878996014595032, 0.017576882615685463
2018-06-14-09:55:15.021, 121.054901, 4, 4, 0.31801194814033806, 0.01400956604629755, 0.9800530672073364, 0.01815951243042946, 0.2598256468772888
2018-06-14-09:55:15.180, 121.214701, 4, 4, 0.4187626352068037, 0.011508149094879627, 0.9789554476737976, 0.6792850494384766, 0.005301894620060921
2018-06-14-09:55:15.311, 121.345517, 4, 4, 0.4805355187272653, 0.011244560591876507, 0.9867261052131653, 0.004962942097336054, 0.9192084670066833
2018-06-14-09:55:15.481, 121.515175, 4, 4, 0.5584018436493352, 0.961533784866333, 0.3293917179107666, 0.006513499189168215, 0.936168372631073
2018-06-14-09:55:15.620, 121.654426, 4, 4, 0.5292636385420337, 0.9660279750823975, 0.22388571500778198, 0.007066401187330484, 0.920074462890625
2018-06-14-09:55:15.780, 121.814634, 4, 4, 0.6463189744390547, 0.9210740923881531, 0.7595822811126709, 0.0067449901252985, 0.8978745341300964
2018-06-14-09:55:15.921, 121.955099, 4, 4, 0.6636003055609763, 0.9667888283729553, 0.728651762008667, 0.010328153148293495, 0.9486324787139893
2018-06-14-09:55:16.083, 122.117647, 4, 4, 0.47629790590144694, 0.03378022834658623, 0.9720986485481262, 0.00978387612849474, 0.8895288705825806
2018-06-14-09:55:16.250, 122.284614, 4, 4, 0.4679811258101836, 0.10356716066598892, 0.9708540439605713, 0.0064882696606218815, 0.7910150289535522
